pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats
SamxP.20,pk-sam-1,00-0022741,P.K. Sam,WR,2004,5,164,NWE,florida st.,75.0,210.0,4.54,34.5,,,7.04,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,True
AkinJo00,jordan-akins-1,00-0034364,Jordan Akins,TE,2018,3,98,HOU,central florida,75.0,249.0,,,,,,,,,,,,,,,12142332.0,135152347515.0,224.0,16.0,14.0,107.0,0,0,1,False,skill_pass,False,True,False,False
QuinBr00,brady-quinn-1,00-0025409,Brady Quinn,QB,2007,1,22,CLE,notre dame,76.0,232.0,4.73,,,24.0,,,,,,,,,,,,,,2.0,3.0,24.0,0,0,1,False,skill_pass,False,True,False,True
HillKa20,kahlil-hill-1,00-0021097,Kahlil Hill,WR,2002,6,184,ATL,iowa,74.0,200.0,4.65,35.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_pass,False,True,False,True
NickHa01,hakeem-nicks-1,00-0027005,Hakeem Nicks,WR,2009,1,29,NYG,north carolina,73.0,212.0,4.51,36.0,,,,,,,,,,,,,,,,40.0,37.0,92.0,0,0,4,False,skill_pass,False,True,False,True
HarvPe00,percy-harvin-1,00-0026998,Percy Harvin,WR,2009,1,22,MIN,florida,71.0,192.0,4.39,,,19.0,,,,,,,,,,,,,,43.0,37.0,75.0,1,0,4,False,skill_pass,False,True,False,True
BannAl00,,00-0020361,Alex Bannister,WR,2001,5,140,SEA,eastern kentucky,77.0,201.0,4.47,30.5,110.0,,,,,,,,,,,,,,,1.0,1.0,59.0,1,0,0,False,skill_pass,False,True,False,True
HenrMa00,marcus-henry-1,00-0026311,Marcus Henry,WR,2008,6,171,NYJ,kansas,76.0,207.0,4.55,31.5,126.0,,7.08,4.3,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True
BrinAl00,alex-brink-1,00-0026363,Alex Brink,QB,2008,7,223,HOU,washington st.,74.0,211.0,4.96,28.0,112.0,,7.22,4.19,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True
ParkSa00,samie-parker-1,00-0022754,Samie Parker,WR,2004,4,105,KAN,oregon,70.0,179.0,4.39,36.0,,,,,,,,,,,,,,,,13.0,13.0,47.0,0,0,2,False,skill_pass,False,True,False,True
AingEr00,erik-ainge-1,00-0026302,Erik Ainge,QB,2008,5,162,NYJ,tennessee,77.0,225.0,4.98,21.5,108.0,,7.51,4.6,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True
EndeNa00,nathan-enderle-1,00-0028098,Nathan Enderle,QB,2011,5,160,CHI,idaho,76.0,240.0,5.12,25.5,102.0,,7.13,4.46,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True
LloyBr00,brandon-lloyd-1,00-0022097,Brandon Lloyd,WR,2003,4,124,SFO,illinois,72.0,184.0,4.62,36.0,,,,,,,,,,,,,,,,41.0,11.0,142.0,1,0,6,False,skill_pass,False,True,False,True
TantJa00,jay-tant-1,00-0019486,Jay Tant,TE,2000,5,164,ARI,northwestern,75.0,255.0,4.75,,,31.0,,,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,True
FranWi00,william-franklin-1,00-0026245,Will Franklin,WR,2008,4,105,KAN,missouri,72.0,214.0,4.37,34.5,,,,,,,,,,,,,,,,1.0,1.0,13.0,0,0,0,False,skill_pass,False,True,False,True
RuckMa00,martin-rucker-1,00-0026251,Martin Rucker,TE,2008,4,111,CLE,missouri,77.0,251.0,4.75,,,20.0,,,,,,,,,,,,,,0.0,0.0,12.0,0,0,0,False,skill_pass,False,True,False,True
ShieAr00,,00-0026265,Arman Shields,WR,2008,4,125,OAK,richmond,73.0,194.0,4.37,37.5,128.0,19.0,6.67,3.96,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,False,False,True
HardDa00,daniel-hardy-1,00-0028176,Daniel Hardy,TE,2011,7,238,TAM,idaho,76.0,249.0,4.78,,,18.0,,,,,,,,,,,81520.0,912884271.0,12.0,,,,0,0,0,False,skill_pass,True,True,False,False
MurpLo00,louis-murphy-1,00-0027089,Louis Murphy,WR,2009,4,124,OAK,florida,74.0,203.0,4.32,,,12.0,,,,,,,,,,,,,,19.0,11.0,95.0,0,0,1,False,skill_pass,False,True,False,True
BeckTr00,travis-beckum-1,00-0027070,Travis Beckum,TE,2009,3,100,NYG,wisconsin,75.0,243.0,4.61,,,28.0,,,,,,,,,,,,,,2.0,2.0,48.0,0,0,0,False,skill_pass,False,True,False,True
JackDe00,desean-jackson-1,00-0026189,DeSean Jackson,WR,2008,2,49,PHI,california,70.0,169.0,4.35,,120.0,,,,,,,,,,,,,,,75.0,52.0,183.0,3,0,11,False,skill_pass,False,True,False,True
SweeLi00,limas-sweed-1,00-0026193,Limas Sweed,WR,2008,2,53,PIT,texas,76.0,215.0,4.48,35.0,,,,,,,,,,,,,,,,1.0,1.0,20.0,0,0,0,False,skill_pass,False,True,False,True
AverDo00,donnie-avery-1,00-0026173,Donnie Avery,WR,2008,2,33,STL,houston,71.0,192.0,4.43,,,16.0,,,,,,,,,,,,,,21.0,8.0,77.0,0,0,4,False,skill_pass,False,True,False,True
MathJe00,,00-0023549,Jerome Mathis,WR,2005,4,114,HOU,hampton,71.0,181.0,4.28,35.5,123.0,,,,,,,,,,,,,,,4.0,4.0,17.0,1,1,0,False,skill_pass,False,True,False,True
SaubEr00,,00-0033576,Eric Saubert,TE,2017,5,174,ATL,drake,77.0,253.0,,33.0,121.0,22.0,,,,,,,,,,,,,,2.0,0.0,112.0,0,0,0,False,skill_pass,False,True,False,True
JohnTe00,teyo-johnson-1,00-0022051,Teyo Johnson,TE,2003,2,63,OAK,stanford,77.0,247.0,4.61,33.5,,,,,,,,,,,,,,,,2.0,2.0,30.0,0,0,0,False,skill_pass,False,True,False,True
SmitAl02,alex-smith-2,00-0023506,Alex Smith,TE,2005,3,71,TAM,stanford,76.0,258.0,4.88,,,28.0,,,,,,,,,,,,,,11.0,10.0,124.0,0,0,3,False,skill_pass,False,True,False,True
AndeSc00,,00-0020370,Scotty Anderson,WR,2001,5,148,DET,grambling st.,74.0,184.0,4.57,34.5,115.0,,,,,,,,,,,,,,,8.0,8.0,34.0,0,0,0,False,skill_pass,False,True,False,True
SeidMi00,mike-seidman-1,00-0022129,Mike Seidman,TE,2003,3,76,CAR,ucla,76.0,261.0,4.8,,,20.0,,,,,,,,,,,,,,1.0,1.0,43.0,0,0,0,False,skill_pass,False,True,False,True
AnelMa20,mark-anelli-1,00-0021308,Mark Anelli,TE,2002,6,201,SFO,wisconsin,76.0,262.0,4.8,,,18.0,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,True
DugaRo00,ron-dugans-1,00-0019708,Ron Dugans,WR,2000,3,66,CIN,florida st.,73.0,206.0,4.58,,117.0,,,,,,,,,,,,,,,6.0,6.0,46.0,0,0,0,False,skill_pass,False,True,False,True
WalkHu00,,00-0024389,Delanie Walker,WR,2006,6,175,SFO,central missouri st.,73.0,240.0,4.49,36.5,118.0,,,,,,,,,,,,,,,39.0,8.0,183.0,3,0,7,False,skill_pass,False,True,False,True
WillTr01,troy-williamson-1,00-0023442,Troy Williamson,WR,2005,1,7,MIN,south carolina,73.0,203.0,4.32,,,,6.99,,,,,,,,,,,,,8.0,8.0,49.0,0,0,1,False,skill_pass,False,True,False,True
WillMi03,mike-williams-3,00-0023452,Mike Williams,WR,2005,1,10,DET,southern california,77.0,229.0,4.56,36.5,,,,,,,,,,,,,,,,12.0,4.0,56.0,0,0,2,False,skill_pass,False,True,False,True
JackJa01,jarious-jackson-1,00-0019682,Jarious Jackson,QB,2000,7,214,DEN,notre dame,72.0,226.0,4.68,,109.0,,,,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,True
RoweJe00,jeff-rowe-1,00-0025538,Jeff Rowe,QB,2007,5,151,CIN,nevada,77.0,226.0,4.91,29.5,114.0,,7.16,4.42,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True
HamiJo20,joe-hamilton-1,00-0019579,Joe Hamilton,QB,2000,7,234,TAM,georgia tech,70.0,192.0,4.81,,106.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_pass,False,True,False,True
StanIs00,isaiah-stanback-1,00-0025490,Isaiah Stanback,QB,2007,4,103,DAL,washington,74.0,216.0,4.6,,,22.0,,,,,,,,,,,,,,0.0,0.0,22.0,0,0,0,False,skill_pass,False,True,False,True
MannMa00,maurice-mann-1,00-0022819,Maurice Mann,WR,2004,5,149,CIN,nevada,73.0,191.0,4.57,34.0,118.0,,,,,,,,,,,,,,,0.0,,1.0,0,0,0,False,skill_pass,False,True,False,True
MellAa00,,00-0029896,Aaron Mellette,WR,2013,7,238,BAL,elon,74.0,217.0,4.54,33.5,123.0,9.0,7.11,4.41,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,False,False,True
SassBu00,bud-sasser-1,,Bud Sasser,WR,2015,6,201,STL,missouri,,,,,,,,,1.0,1.0,40.0,1.0,0.0,,,,3102677.0,162313611003.0,1112.0,,,,0,0,0,False,skill_pass,True,True,True,False
CromJo00,jonathan-crompton-1,00-0027767,Jonathan Crompton,QB,2010,5,168,SDG,tennessee,,,,,,,,,31786224.0,6612167384.0,401978892800.0,41427.0,22513.0,1643744.0,,21.0,,,,,,,0,0,0,False,skill_pass,True,True,True,False
ColbKe00,keary-colbert-1,00-0022726,Keary Colbert,WR,2004,2,62,CAR,southern california,73.0,207.0,4.6,30.0,,,,,,,,,,,,,,,,14.0,13.0,75.0,0,0,3,False,skill_pass,False,True,False,True
WarrPa00,paris-warren-2,00-0023657,Paris Warren,WR,2005,7,225,TAM,utah,72.0,219.0,4.71,31.5,,,,,,,,,,,,,,,,0.0,0.0,8.0,0,0,0,False,skill_pass,False,True,False,True
PortJe00,jerry-porter-1,00-0019703,Jerry Porter,WR,2000,2,47,OAK,west virginia,74.0,221.0,4.48,,,,,,,,,,,,,,,,,33.0,32.0,115.0,0,0,4,False,skill_pass,False,True,False,True
ButlBr00,brice-butler-1,00-0030516,Brice Butler,WR,2013,7,209,OAK,san diego st.,,,,,,,,,,,,,,,,,2091224.0,292112150347.0,2104.0,9.0,3.0,69.0,0,0,0,False,skill_pass,False,True,True,False
JohnMa06,malcolm-johnson-2,00-0032068,Malcolm Johnson,TE,2015,6,195,CLE,mississippi st.,,,,,,,,,,,,,,,,,11103028.0,206171391380.0,3223.0,0.0,0.0,19.0,0,0,0,False,skill_pass,False,True,True,False
OnobFe00,fendi-onobun-1,00-0027769,Fendi Onobun,TE,2010,6,170,STL,arizona,,,,,,,,,,,,,,,,,2.0,33.0,1.0,0.0,0.0,4.0,0,0,0,False,skill_pass,False,True,True,False
BackKe00,kennard-backman-1,00-0031617,Kennard Backman,TE,2015,6,213,GNB,ala-birmingham,,,,,,,,,,,,,,,,,6232839.0,43235302399.0,423.0,0.0,0.0,7.0,0,0,0,False,skill_pass,False,True,True,False
SoreBr00,,00-0030292,Brad Sorensen,QB,2013,7,221,SDG,southern utah,76.0,229.0,4.97,29.0,112.0,,7.17,4.55,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True
PinkTo00,todd-pinkston-1,00-0019606,Todd Pinkston,WR,2000,2,36,PHI,southern miss,74.0,169.0,4.45,,,,,,,,,,,,,,,,,25.0,25.0,78.0,0,0,4,False,skill_pass,False,True,False,True
HernCh00,christopher-herndon-iv-1,00-0034766,Chris Herndon,TE,2018,4,107,NYJ,miami,76.0,253.0,,,,21.0,,,,,,,,,,,,,,6.0,6.0,49.0,0,0,2,False,skill_pass,False,True,False,True
SpaeMa00,matt-spaeth-1,00-0025464,Matt Spaeth,TE,2007,3,77,PIT,minnesota,79.0,270.0,4.83,,,,,,,,,,,,,,,,,2.0,2.0,123.0,0,0,6,False,skill_pass,False,True,False,True
GardRo00,rod-gardner-1,00-0020525,Rod Gardner,WR,2001,1,15,WAS,clemson,74.0,219.0,4.48,,,,,,,,,,,,,,,,,25.0,23.0,91.0,0,0,4,False,skill_pass,False,True,False,True
MossSa00,santana-moss-1,00-0020494,Santana Moss,WR,2001,1,16,NYJ,miami,70.0,184.0,4.31,,,,,,,,,,,,,,,,,72.0,23.0,197.0,1,0,9,False,skill_pass,False,True,False,True
RussJa00,jamarcus-russell-1,00-0025388,JaMarcus Russell,QB,2007,1,1,OAK,louisiana state,77.0,265.0,4.83,,,,,,,,,,,,,,,,,6.0,6.0,31.0,0,0,2,False,skill_pass,False,True,False,True
JohnCa00,calvin-johnson-1,00-0025389,Calvin Johnson,WR,2007,1,2,DET,georgia tech,77.0,239.0,4.35,,,,,,,,,,,,,,,,,78.0,78.0,135.0,6,3,9,True,skill_pass,False,True,False,True
RobiAd00,adrien-robinson-1,00-0029281,Adrien Robinson,TE,2012,4,127,NYG,cincinnati,,,,,,,,,,,,,,,,,110612.0,1217465183.0,113.0,0.0,0.0,19.0,0,0,0,False,skill_pass,False,True,True,False
JacoTa00,taylor-jacobs-1,00-0022124,Taylor Jacobs,WR,2003,2,44,WAS,florida,72.0,205.0,4.42,,,,,,,,,,,,,,,,,2.0,2.0,56.0,0,0,0,False,skill_pass,False,True,False,True
VickMi00,michael-vick-1,00-0020245,Michael Vick,QB,2001,1,1,ATL,virginia tech,72.0,210.0,4.33,,,,,,,,,,,,,,,,,92.0,60.0,143.0,4,0,7,False,skill_pass,False,True,False,True
RussCl00,cliff-russell-1,00-0021212,Cliff Russell,WR,2002,3,87,WAS,utah,71.0,185.0,4.36,,,,,,,,,,,,,,,,,0.0,0.0,23.0,0,0,0,False,skill_pass,False,True,False,True
TerrDa00,david-terrell-1,00-0020513,David Terrell,WR,2001,1,8,CHI,michigan,75.0,213.0,4.43,,,,,,,,,,,,,,,,,11.0,11.0,54.0,0,0,1,False,skill_pass,False,True,False,True
WaynRe00,reggie-wayne-1,00-0020498,Reggie Wayne,WR,2001,1,30,IND,miami,72.0,198.0,4.45,,,,,,,,,,,,,,,,,116.0,116.0,211.0,6,1,13,False,skill_pass,False,True,False,True
HeapTo00,todd-heap-1,00-0020516,Todd Heap,TE,2001,1,31,BAL,arizona st.,77.0,252.0,4.68,,,,,,,,,,,,,,,,,43.0,42.0,145.0,2,0,8,False,skill_pass,False,True,False,True
RatlDa00,damion-ratley-1,00-0034273,Damion Ratley,WR,2018,6,175,CLE,texas a&m,,,,,,,,,,,,,,,,,15230.0,20026694.0,206.0,4.0,3.0,31.0,0,0,0,False,skill_pass,False,True,True,False
RandAn00,antwaan-randle-el-1,00-0021190,Antwaan Randle El,WR,2002,2,62,PIT,indiana,70.0,191.0,4.49,,,,,,,,,,,,,,,,,43.0,28.0,143.0,0,0,4,False,skill_pass,False,True,False,True
HamiDe20,derrick-hamilton-1,00-0022853,Derrick Hamilton,WR,2004,3,77,SFO,clemson,75.0,196.0,4.54,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,True
SmitTr02,troy-smith-1,00-0025561,Troy Smith,QB,2007,5,174,BAL,ohio st.,72.0,225.0,4.72,,,,,,,,,,,,,,,,,6.0,2.0,20.0,0,0,0,False,skill_pass,False,True,False,True
MassTi20,tim-massaquoi-1,00-0024458,Tim Massaquoi,TE,2006,7,244,TAM,michigan,75.0,259.0,4.85,,,32.0,,,,,,,,,,,,,,0.0,,11.0,0,0,0,False,skill_pass,False,True,False,True
MorgQu00,quincy-morgan-1,00-0020427,Quincy Morgan,WR,2001,2,33,CLE,kansas st.,73.0,211.0,4.48,,,,,,,,,,,,,,,,,20.0,17.0,86.0,0,0,4,False,skill_pass,False,True,False,True
WrigJa03,james-wright-4,00-0031291,James Wright,WR,2014,7,239,CIN,louisiana state,,,,,,,,,,,,,,,,,2518.0,2141242.0,0.0,2.0,2.0,24.0,0,0,0,False,skill_pass,False,True,True,False
KentJo20,jordan-kent-1,00-0025597,Jordan Kent,WR,2007,6,210,SEA,oregon,76.0,217.0,4.49,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0,0,0,False,skill_pass,False,True,False,True
WashKe00,kelley-washington-1,00-0022171,Kelley Washington,WR,2003,3,65,CIN,tennessee,74.0,223.0,4.42,,,,,,,,,,,,,,,,,13.0,7.0,91.0,0,0,0,False,skill_pass,False,True,False,True
ByrdDo00,dominique-byrd-1,00-0024308,Dominique Byrd,TE,2006,3,93,STL,southern california,75.0,255.0,4.79,,,,,,,,,,,,,,,,,0.0,0.0,17.0,0,0,0,False,skill_pass,False,True,False,True
KellMa01,malcolm-kelly-1,00-0026191,Malcolm Kelly,WR,2008,2,51,WAS,oklahoma,76.0,224.0,4.68,,,,,,,,,,,,,,,,,3.0,3.0,21.0,0,0,1,False,skill_pass,False,True,False,True
DoucEa00,early-doucet-1,00-0026221,Early Doucet,WR,2008,3,81,ARI,louisiana state,72.0,209.0,4.59,,,,,,,,,,,,,,,,,10.0,10.0,54.0,0,0,0,False,skill_pass,False,True,False,True
MossSi00,sinorice-moss-1,00-0024259,Sinorice Moss,WR,2006,2,44,NYG,miami,68.0,185.0,4.38,,,,,,,,,,,,,,,,,4.0,4.0,37.0,0,0,0,False,skill_pass,False,True,False,True
RobiMi00,michael-robinson-1,00-0024315,Michael Robinson,WR,2006,4,100,SFO,penn st.,73.0,227.0,4.57,,,,,,,,,,,,,,,,,7.0,4.0,112.0,1,0,1,False,skill_pass,False,True,False,True
DixoDe00,dennis-dixon-1,00-0026296,Dennis Dixon,QB,2008,5,156,PIT,oregon,75.0,195.0,4.58,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0,0,0,False,skill_pass,False,True,False,True
SchoMa00,matt-schobel-1,00-0021084,Matt Schobel,TE,2002,3,67,CIN,texas christian,77.0,263.0,,34.5,,,,,,,,,,,,,,,,11.0,8.0,99.0,0,0,1,False,skill_pass,False,True,False,True
ClemKe00,kellen-clemens-1,00-0024264,Kellen Clemens,QB,2006,2,49,NYJ,oregon,74.0,224.0,4.89,,,,,,,,,,,,,,,,,10.0,3.0,64.0,0,0,2,False,skill_pass,False,True,False,True
HolmSa00,santonio-holmes-1,00-0024240,Santonio Holmes,WR,2006,1,25,PIT,ohio st.,71.0,188.0,4.35,,,,,,,,,,,,,,,,,47.0,35.0,112.0,0,0,6,False,skill_pass,False,True,False,True
MorgJo00,josh-morgan-2,00-0026314,Josh Morgan,WR,2008,6,174,SFO,virginia tech,72.0,219.0,4.46,,,,,,,,,,,,,,,,,21.0,13.0,93.0,0,0,5,False,skill_pass,False,True,False,True
LeinMa00,matt-leinart-1,00-0024225,Matt Leinart,QB,2006,1,10,ARI,southern california,77.0,223.0,4.9,,,,,,,,,,,,,,,,,12.0,12.0,33.0,0,0,1,False,skill_pass,False,True,False,True
JohnBr02,bryant-johnson-1,00-0022156,Bryant Johnson,WR,2003,1,17,ARI,penn st.,74.0,214.0,4.57,,,,,,,,,,,,,,,,,26.0,18.0,139.0,0,0,4,False,skill_pass,False,True,False,True
GrosRe00,rex-grossman-1,00-0022121,Rex Grossman,QB,2003,1,22,CHI,florida,73.0,217.0,5.06,,,,,,,,,,,,,,,,,23.0,16.0,54.0,0,0,3,False,skill_pass,False,True,False,True
LeftBy00,byron-leftwich-1,00-0022177,Byron Leftwich,QB,2003,1,7,JAX,marshall,77.0,241.0,4.85,,,,,,,,,,,,,,,,,33.0,30.0,60.0,0,0,3,False,skill_pass,False,True,False,True
TaylRy00,ryan-taylor-1,00-0028156,Ryan Taylor,TE,2011,7,218,GNB,north carolina,,,,,,,,,,,,,,,,,36.0,330.0,2.0,0.0,0.0,58.0,0,0,0,False,skill_pass,False,True,True,False
McMuBi00,billy-mcmullen-1,00-0022135,Billy McMullen,WR,2003,3,95,PHI,virginia,76.0,210.0,4.61,,,,,,,,,,,,,,,,,5.0,2.0,49.0,0,0,0,False,skill_pass,False,True,False,True
WattDa00,darius-watts-1,00-0022751,Darius Watts,WR,2004,2,54,DEN,marshall,73.0,188.0,4.5,,,,,,,,,,,,,,,,,4.0,4.0,22.0,0,0,0,False,skill_pass,False,True,False,True
YounVi00,vince-young-1,00-0024218,Vince Young,QB,2006,1,3,TEN,texas,77.0,229.0,4.48,,,,,,,,,,,,,,,,,33.0,31.0,60.0,2,0,4,False,skill_pass,False,True,False,True
DaveRo01,rohan-davey-1,00-0021238,Rohan Davey,QB,2002,4,117,NWE,louisiana state,74.0,245.0,4.74,,,,,,,,,,,,,,,,,0.0,0.0,7.0,0,0,0,False,skill_pass,False,True,False,True
WeinCh00,chris-weinke-1,00-0020434,Chris Weinke,QB,2001,4,106,CAR,florida st.,76.0,226.0,5.2,,,,,,,,,,,,,,,,,9.0,9.0,29.0,0,0,1,False,skill_pass,False,True,False,True
TateBr00,brandon-tate-1,00-0027057,Brandon Tate,WR,2009,3,83,NWE,north carolina,72.0,183.0,4.52,,,,,,,,,,,,,,,,,16.0,8.0,127.0,0,0,1,False,skill_pass,False,True,False,True
TurnPa00,patrick-turner-1,00-0027059,Patrick Turner,WR,2009,3,87,MIA,southern california,77.0,223.0,4.59,,,,,,,,,,,,,,,,,1.0,0.0,24.0,0,0,0,False,skill_pass,False,True,False,True
ArriAd00,adrian-arrington-1,00-0026377,Adrian Arrington,WR,2008,7,237,NOR,michigan,75.0,203.0,4.55,,,,,,,,,,,,,,,,,1.0,1.0,5.0,0,0,0,False,skill_pass,False,True,False,True
CrabMi00,michael-crabtree-1,00-0026986,Michael Crabtree,WR,2009,1,10,SFO,texas tech,73.0,215.0,4.54,,,,,,,,,,,,,,,,,53.0,33.0,143.0,0,0,10,False,skill_pass,False,True,False,True
MaclJe00,jeremy-maclin-1,00-0026995,Jeremy Maclin,WR,2009,1,19,PHI,missouri,72.0,198.0,4.43,,,,,,,,,,,,,,,,,50.0,33.0,114.0,0,0,8,False,skill_pass,False,True,False,True
McDoSh00,shaun-mcdonald-1,00-0021981,Shaun McDonald,WR,2003,4,106,STL,arizona st.,68.0,169.0,4.43,,,,,,,,,,,,,,,,,19.0,8.0,88.0,0,0,1,False,skill_pass,False,True,False,True
RogeCh01,charles-rogers-1,00-0022072,Charles Rogers,WR,2003,1,2,DET,michigan st.,74.0,202.0,4.4,,,,,,,,,,,,,,,,,4.0,4.0,15.0,0,0,0,False,skill_pass,False,True,False,True
HendDe00,devery-henderson-1,00-0022929,Devery Henderson,WR,2004,2,50,NOR,louisiana state,71.0,198.0,4.41,,,,,,,,,,,,,,,,,36.0,36.0,124.0,0,0,6,False,skill_pass,False,True,False,True
CoffCh00,chase-coffman-1,00-0027069,Chase Coffman,TE,2009,3,98,CIN,missouri,78.0,244.0,4.83,,,,,,,,,,,,,,,,,0.0,0.0,39.0,0,0,0,False,skill_pass,False,True,False,True
PalmCa00,carson-palmer-1,00-0021429,Carson Palmer,QB,2003,1,1,CIN,southern california,77.0,232.0,4.65,,,,,,,,,,,,,,,,,107.0,60.0,182.0,3,0,12,False,skill_pass,False,True,False,True
GordRi00,richard-gordon-1,00-0028119,Richard Gordon,TE,2011,6,181,OAK,miami,,,,,,,,,,,,,,,,,136.0,82430.0,0.0,0.0,0.0,35.0,0,0,0,False,skill_pass,False,True,True,False
IngrCo00,,00-0026917,Cornelius Ingram,TE,2009,5,153,PHI,florida,76.0,245.0,4.68,33.0,,21.0,7.12,4.53,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True
TrouBe00,ben-troupe-1,00-0022916,Ben Troupe,TE,2004,2,40,TEN,florida,76.0,265.0,4.65,,,,,,,,,,,,,,,,,8.0,8.0,57.0,0,0,2,False,skill_pass,False,True,False,True
ThomMi04,michael-thomas-6,00-0033114,Mike Thomas,WR,2016,6,206,LAR,southern miss,,,,,,,,,,,,,,,,,64.0,4142.0,0.0,2.0,1.0,76.0,0,0,0,False,skill_pass,False,True,True,False
LeliAs00,ashley-lelie-1,00-0021152,Ashley Lelie,WR,2002,1,19,DEN,hawaii,75.0,197.0,4.49,,,,,,,,,,,,,,,,,35.0,30.0,107.0,0,0,4,False,skill_pass,False,True,False,True
GageJu00,justin-gage-1,00-0021982,Justin Gage,WR,2003,5,143,CHI,missouri,76.0,217.0,4.45,,,,,,,,,,,,,,,,,25.0,6.0,100.0,0,0,3,False,skill_pass,False,True,False,True
BomaRh00,,00-0026916,Rhett Bomar,QB,2009,5,151,NYG,sam houston st.,74.0,225.0,4.7,,106.0,25.0,6.91,4.06,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True
LawrQu00,,00-0027122,Quinten Lawrence,WR,2009,6,175,KAN,mcneese st.,72.0,184.0,4.4,,,20.0,,,,,,,,,,,,,,0.0,0.0,6.0,0,0,0,False,skill_pass,False,True,False,True
GibsBr00,brandon-gibson-1,00-0026937,Brandon Gibson,WR,2009,6,194,PHI,washington st.,72.0,210.0,4.59,,,,,,,,,,,,,,,,,17.0,0.0,76.0,0,0,3,False,skill_pass,False,True,False,True
SchiJa20,jake-schifino-1,00-0021264,Jake Schifino,WR,2002,5,151,TEN,akron,73.0,200.0,4.49,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0,0,0,False,skill_pass,False,True,False,True
EverKe00,kevin-everett-1,00-0023521,Kevin Everett,TE,2005,3,86,BUF,miami,77.0,241.0,4.72,,,,,,,,,,,,,,,,,0.0,0.0,17.0,0,0,0,False,skill_pass,False,True,False,True
HenrCh00,chris-henry-3,00-0023518,Chris Henry,WR,2005,3,83,CIN,west virginia,76.0,197.0,4.5,,,,,,,,,,,,,,,,,16.0,16.0,55.0,0,0,0,False,skill_pass,False,True,False,True
ParrRo00,roscoe-parrish-1,00-0023490,Roscoe Parrish,WR,2005,2,55,BUF,miami,70.0,168.0,4.37,,,,,,,,,,,,,,,,,14.0,14.0,90.0,0,0,0,False,skill_pass,False,True,False,True
JohnMa04,manuel-johnson-1,00-0027149,Manuel Johnson,WR,2009,7,229,DAL,oklahoma,71.0,189.0,4.5,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,True
FitzLa00,larry-fitzgerald-1,00-0022921,Larry Fitzgerald,WR,2004,1,3,ARI,pittsburgh,75.0,225.0,4.48,,,,,,,,,,,,,,,,,93.0,93.0,263.0,11,1,17,True,skill_pass,False,True,False,True
MurpTe00,terrence-murphy-1,00-0023493,Terrence Murphy,WR,2005,2,58,GNB,texas a&m,73.0,202.0,4.39,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0,0,0,False,skill_pass,False,True,False,True
JackVi00,,00-0023496,Vincent Jackson,WR,2005,2,61,SDG,northern colorado,77.0,241.0,4.46,39.0,,,,,,,,,,,,,,,,77.0,49.0,155.0,3,0,8,False,skill_pass,False,True,False,True
WaltAn00,andrew-walter-1,00-0023504,Andrew Walter,QB,2005,3,69,OAK,arizona st.,78.0,233.0,4.86,,,,,,,,,,,,,,,,,1.0,1.0,15.0,0,0,1,False,skill_pass,False,True,False,True
WinfJu00,juwann-winfree-1,00-0035593,Juwann Winfree,WR,2019,6,187,DEN,colorado,,,,,,,,,,,,,,,,,112128.0,158325324.0,222.0,1.0,0.0,23.0,0,0,0,False,skill_pass,False,True,True,False
