pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,col_total_tackles,col_tfl,col_sacks,col_ints,col_pass_deflections,col_qb_hurries,col_fg_made,col_fg_attempted,col_xp_made,col_xp_attempted,col_punts,col_punt_yards,career_av,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof
PaulDa01,david-paulson-1,00-0029218,David Paulson,TE,2012,7,240,PIT,oregon,75.0,246.0,4.79,32.0,110.0,21.0,7.18,4.4,,,,,,,,,67.0,1041.0,10.0,,,,,,,,,,,,,,1.0,1.0,32.0,0,0,0,False
BrowCu01,curtis-brown-2,00-0028033,Curtis Brown,CB,2011,3,95,PIT,texas,72.0,185.0,4.51,39.5,128.0,10.0,6.59,4.0,,,,,,,,,1.0,3.0,0.0,,,,,,,,,,,,,,2.0,2.0,34.0,0,0,0,False
WalfCl00,clive-walford-1,00-0032256,Clive Walford,TE,2015,3,68,OAK,miami,76.0,251.0,4.79,35.0,120.0,20.0,7.32,4.57,,,,,,,,,121.0,1753.0,14.0,,,,,,,,,,,,,,7.0,7.0,52.0,0,0,1,False
WhitZa01,zamir-white-1,00-0038040,Zamir White,RB,2022,4,122,LVR,georgia,72.0,214.0,4.4,33.5,128.0,,,,,,,,,382.0,2043.0,25.0,17.0,132.0,0.0,,,,,,,,,,,,,,5.0,5.0,45.0,0,0,0,False
DaviWi99,will-davis-1,00-0026939,Will Davis,DE,2009,6,204,ARI,illinois,74.0,261.0,4.84,33.0,115.0,27.0,7.38,4.45,,,,,,2.0,7.0,0.0,,,,,,,,,,,,,,,,,3.0,3.0,21.0,0,0,0,False
TurnCo00,cole-turner-2,00-0037078,Cole Turner,TE,2022,5,149,WAS,nevada,78.0,246.0,4.76,27.0,120.0,17.0,7.06,4.41,,,,,,,,,117.0,1370.0,20.0,,,,,,,,,,,,,,1.0,1.0,23.0,0,0,0,False
HardGr99,greg-hardy-2,00-0027774,Greg Hardy,DE,2010,6,175,CAR,mississippi,76.0,281.0,4.82,35.0,117.0,21.0,7.25,4.65,,,,,,,,,3.0,42.0,3.0,,,,,,,,,,,,,,33.0,27.0,75.0,1,0,4,False
WillEv00,evan-williams-3,00-0039813,Evan Williams,CB,2024,4,111,GNB,oregon,71.0,200.0,4.6,40.5,126.0,,,,,,,,,4.0,12.0,0.0,1.0,13.0,0.0,,,,,,,,,,,,,,8.0,8.0,29.0,0,0,0,False
ElliEz00,ezekiel-elliott-1,00-0033045,Ezekiel Elliott,RB,2016,1,4,DAL,ohio st.,72.0,225.0,4.47,32.5,118.0,,,,,,,,,592.0,3961.0,43.0,58.0,449.0,1.0,,,,,,,,,,,,,,68.0,65.0,135.0,3,1,7,False
MotoTa00,taylor-moton-1,00-0033284,Taylor Moton,G,2017,2,64,CAR,western michigan,77.0,319.0,5.18,30.5,109.0,23.0,7.73,4.58,,,,,,,,,1.0,-4.0,0.0,,,,,,,,,,,,,,47.0,47.0,145.0,0,0,7,False
HamlMi99,michael-hamlin-1,00-0027116,Michael Hamlin,CB,2009,5,166,DAL,clemson,74.0,214.0,4.57,37.5,117.0,17.0,7.14,4.42,,,,,,,,,8.0,103.0,0.0,,,,,,,,,,,,,,0.0,0.0,12.0,0,0,0,False
BrowDa03,daron-brown-1,00-0031960,Da'Ron Brown,WR,2015,7,233,KAN,northern illinois,72.0,205.0,4.54,37.0,120.0,17.0,7.04,4.11,,,,,,22.0,160.0,2.0,154.0,2290.0,19.0,,,,,,,,,,,,,,,,,0,0,0,False
BrowTr02,trenton-brown-1,00-0032071,Trent Brown,G,2015,7,244,SFO,florida,80.0,355.0,5.21,23.5,97.0,20.0,8.23,4.78,,,,,,,,,1.0,9.0,0.0,,,,,,,,,,,,,,42.0,11.0,110.0,1,0,5,False
BurtJe01,jermaine-burton-1,00-0039810,Jermaine Burton,WR,2024,3,80,CIN,alabama,72.0,196.0,4.45,38.5,133.0,,,,,,,,,4.0,50.0,0.0,132.0,2376.0,23.0,,,,,,,,,,,,,,1.0,1.0,14.0,0,0,0,False
JohnJa09,jaleel-johnson-1,00-0033940,Jaleel Johnson,DT,2017,4,109,MIN,iowa,75.0,316.0,5.38,28.0,100.0,19.0,7.64,4.62,,,,,,,,,28.0,355.0,4.0,,,,,,,,,,,,,,16.0,12.0,86.0,0,0,1,False
ClifSe00,sean-clifford-1,00-0038391,Sean Clifford,QB,2023,5,149,GNB,penn st.,,,,,,,,,832.0,1355.0,10679.0,86.0,31.0,389.0,1082.0,15.0,2.0,24.0,0.0,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False
WeedBr00,brandon-weeden-1,00-0029677,Brandon Weeden,QB,2012,1,22,CLE,oklahoma st.,75.0,221.0,4.89,,,,,,766.0,1102.0,9260.0,75.0,27.0,39.0,-150.0,1.0,,,,,,,,,,,,,,,,,13.0,10.0,35.0,0,0,1,False
ShorJu00,justin-shorter-1,00-0038590,Justin Shorter,WR,2023,5,150,BUF,florida,76.0,229.0,4.55,35.5,126.0,18.0,,,,,,,,1.0,9.0,0.0,110.0,1552.0,8.0,,,,,,,,,,,,,,0.0,,17.0,0,0,0,False
DaviGe00,geremy-davis-1,00-0031953,Geremy Davis,WR,2015,6,186,NYG,connecticut,74.0,216.0,4.49,36.5,124.0,23.0,6.86,4.18,,,,,,,,,165.0,2287.0,7.0,,,,,,,,,,,,,,0.0,0.0,36.0,0,0,0,False
BurrBe00,ben-burr-kirven-1,00-0035143,Ben Burr-Kirven,LB,2019,5,142,SEA,washington,72.0,230.0,4.56,34.5,121.0,21.0,6.85,4.09,,,,,,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,2.0,2.0,32.0,0,0,0,False
GentZa00,zach-gentry-2,00-0035222,Zach Gentry,TE,2019,5,141,PIT,michigan,80.0,265.0,4.9,29.5,110.0,12.0,7.4,4.53,,,,,,,,,49.0,817.0,4.0,,,,,,,,,,,,,,2.0,2.0,41.0,0,0,2,False
ForrDa00,darrick-forrest-1,00-0036638,Darrick Forrest,S,2021,5,163,WAS,cincinnati,71.0,206.0,4.42,39.0,132.0,21.0,6.91,4.23,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,7.0,7.0,40.0,0,0,1,False
HallDa01,daeshon-hall-1,00-0033285,Daeshon Hall,DE,2017,3,77,CAR,texas a&m,77.0,266.0,4.76,36.0,123.0,18.0,7.03,4.38,,,,,,2.0,3.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,13.0,0,0,0,False
MitcCa01,cameron-mitchell-2,00-0038585,Cameron Mitchell,CB,2023,5,142,CLE,northwestern,71.0,191.0,4.47,35.0,,15.0,,,,,,,,5.0,24.0,0.0,105.0,1648.0,9.0,,,,,,,,,,,,,,4.0,3.0,40.0,0,0,0,False
MoreFo00,foster-moreau-1,00-0034981,Foster Moreau,TE,2019,4,137,OAK,louisiana state,76.0,253.0,4.66,36.5,121.0,22.0,7.16,4.11,,,,,,,,,52.0,629.0,6.0,,,,,,,,,,,,,,13.0,8.0,104.0,0,0,5,False
WallDa01,darren-waller-1,00-0031610,Darren Waller,WR,2015,6,204,BAL,georgia tech,78.0,238.0,4.46,37.0,125.0,12.0,7.07,4.25,,,,,,,,,51.0,971.0,9.0,,,,,,,,,,,,,,33.0,1.0,95.0,1,0,4,False
ThomBJ00,bj-thompson-1,00-0038983,BJ Thompson,DE,2023,5,166,KAN,s.f. austin,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,131.0,1628.0,12.0,,,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False
JordMi01,michael-jordan-3,00-0035266,Michael Jordan,G,2019,4,136,CIN,ohio st.,78.0,312.0,5.27,32.5,116.0,19.0,7.71,4.71,,,,,,,,,44.0,456.0,4.0,,,,,,,,,,,,,,18.0,8.0,78.0,0,0,3,False
JohnJe07,jermaine-johnson-3,00-0037663,Jermaine Johnson II,LB,2022,1,26,NYJ,florida st.,77.0,254.0,4.58,32.0,125.0,,,,,,,,,5.0,32.0,0.0,44.0,388.0,2.0,,,,,,,,,,,,,,19.0,19.0,47.0,1,0,1,False
NewhMa20,marshall-newhouse-1,00-0027768,Marshall Newhouse,G,2010,5,169,GNB,texas christian,76.0,319.0,4.99,25.0,97.0,25.0,7.4,4.6,,,,,,1.0,3.0,0.0,,,,,,,,,,,,,,,,,40.0,20.0,133.0,0,0,4,False
HopkBr01,brycen-hopkins-1,00-0036424,Brycen Hopkins,TE,2020,4,136,LAR,purdue,76.0,245.0,4.66,33.5,116.0,21.0,7.25,4.28,,,,,,,,,130.0,1945.0,16.0,,,,,,,,,,,,,,2.0,2.0,39.0,0,0,0,False
ReimTi00,tip-reiman-1,00-0039737,Tip Reiman,TE,2024,3,82,ARI,illinois,77.0,271.0,4.64,33.5,121.0,28.0,7.02,4.26,,,,,,,,,41.0,419.0,5.0,,,,,,,,,,,,,,0.0,0.0,21.0,0,0,1,False
CoviCh00,christian-covington-1,00-0031619,Christian Covington,DT,2015,6,216,HOU,rice,74.0,289.0,4.9,,,,,,3.0,12.0,31.0,0.0,2.0,17.0,91.0,0.0,,,,,,,,,,,,,,,,,20.0,8.0,102.0,0,0,1,False
DurhPa00,payne-durham-1,00-0039050,Payne Durham,TE,2023,5,171,TAM,purdue,78.0,253.0,4.87,34.5,117.0,,,,,,,,,1.0,4.0,0.0,126.0,1275.0,21.0,,,,,,,,,,,,,,2.0,2.0,46.0,0,0,0,False
MetcDK00,dk-metcalf-1,00-0035640,D.K. Metcalf,WR,2019,2,64,SEA,mississippi,75.0,228.0,4.33,40.5,134.0,27.0,7.38,4.5,,,,,,,,,67.0,1228.0,14.0,,,,,,,,,,,,,,57.0,50.0,112.0,2,0,6,False
WillJo09,jordan-willis-1,00-0033912,Jordan Willis,LB,2017,3,73,CIN,kansas st.,76.0,255.0,4.53,39.0,125.0,24.0,6.85,4.28,,,,,,5.0,37.0,0.0,,,,,,,,,,,,,,,,,8.0,4.0,69.0,0,0,0,False
OlavCh00,chris-olave-1,00-0037239,Chris Olave,WR,2022,1,11,NOR,ohio st.,72.0,187.0,4.39,32.0,124.0,,,,,,,,,3.0,5.0,0.0,176.0,2711.0,35.0,,,,,,,,,,,,,,27.0,27.0,55.0,0,0,3,False
HookAm00,amani-hooker-1,00-0035632,Amani Hooker,S,2019,4,116,TEN,iowa,71.0,210.0,4.48,37.0,123.0,14.0,6.81,4.1,,,,,,1.0,18.0,0.0,,,,,,,,,,,,,,,,,24.0,24.0,96.0,0,0,4,False
HansCh00,chad-hansen-1,00-0033840,Chad Hansen,WR,2017,4,141,NYJ,california,74.0,202.0,4.53,35.0,119.0,11.0,6.74,4.13,,,,,,,,,115.0,1526.0,12.0,,,,,,,,,,,,,,3.0,1.0,20.0,0,0,0,False
SchiSt00,stephen-schilling-1,00-0028139,Stephen Schilling,G,2011,6,201,SDG,michigan,76.0,308.0,5.18,25.5,98.0,30.0,7.73,4.62,,,,,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,5.0,3.0,26.0,0,0,0,False
PoweJe00,jerrell-powe-1,00-0028137,Jerrell Powe,DT,2011,6,199,KAN,mississippi,74.0,335.0,5.25,25.0,93.0,27.0,8.17,5.06,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,5.0,2.0,28.0,0,0,0,False
StocLu00,luke-stocker-1,00-0028042,Luke Stocker,TE,2011,4,104,TAM,tennessee,77.0,258.0,4.68,33.0,115.0,27.0,7.03,4.4,,,,,,,,,85.0,956.0,8.0,,,,,,,,,,,,,,5.0,3.0,142.0,0,0,7,False
HeenBe00,ben-heeney-1,00-0032201,Ben Heeney,LB,2015,5,140,OAK,kansas,72.0,231.0,4.59,33.5,120.0,19.0,6.68,4.0,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,3.0,24.0,0,0,0,False
JoneMa00,matt-jones-1,00-0023456,Matt Jones,WR,2005,1,21,JAX,arkansas,78.0,242.0,4.37,39.5,129.0,,,,,,,,,297.0,1431.0,11.0,19.0,100.0,1.0,,,,,,,,,,,,,,22.0,22.0,54.0,0,0,1,False
BennSt00,stetson-bennett-1,00-0039107,Stetson Bennett,QB,2023,4,128,LAR,georgia,71.0,192.0,4.67,33.5,118.0,,,4.2,601.0,924.0,8425.0,66.0,21.0,141.0,530.0,14.0,,,,,,,,,,,,,,,,,,,,0,0,0,False
HollJu00,justin-hollins-1,00-0035591,Justin Hollins,LB,2019,5,156,DEN,oregon,77.0,248.0,4.5,36.5,119.0,25.0,7.06,4.4,,,,,,,,,1.0,22.0,0.0,,,,,,,,,,,,,,8.0,1.0,67.0,0,0,0,False
McCaBo01,bobby-mccain-1,00-0031587,Bobby McCain,CB,2015,5,145,MIA,memphis,69.0,195.0,4.51,36.0,130.0,17.0,6.8,3.82,,,,,,,,,1.0,61.0,0.0,,,,,,,,,,,,,,28.0,17.0,134.0,0,0,6,False
McFaAn00,anthony-mcfarland-2,00-0036336,Anthony McFarland Jr.,RB,2020,4,124,PIT,maryland,68.0,208.0,4.44,29.5,116.0,,,,,,,,,245.0,1648.0,12.0,24.0,199.0,1.0,,,,,,,,,,,,,,1.0,1.0,17.0,0,0,0,False
HarrJa02,jarvis-harrison-1,00-0031593,Jarvis Harrison,G,2015,5,152,NYJ,texas a&m,76.0,330.0,5.19,29.5,102.0,26.0,7.51,4.62,,,,,,4.0,58.0,1.0,155.0,2613.0,31.0,,,,,,,,,,,,,,,,,0,0,0,False
CoheTa00,,00-0033556,Tarik Cohen,RB,2017,4,119,CHI,north carolina a&t,66.0,179.0,4.42,31.5,118.0,11.0,,,,,,,,43.0,218.0,1.0,10.0,145.0,0.0,,,,,,,,,,,,,,21.0,21.0,51.0,1,1,2,False
SiemTr00,trevor-siemian-1,00-0032156,Trevor Siemian,QB,2015,7,250,DEN,northwestern,,,,,,,,,550.0,934.0,5931.0,27.0,24.0,142.0,-23.0,6.0,1.0,17.0,1.0,,,,,,,,,,,,,,16.0,13.0,40.0,0,0,2,False
ScotTy00,tyler-scott-3,00-0038941,Tyler Scott,WR,2023,4,133,CHI,cincinnati,70.0,177.0,4.44,39.5,133.0,,,,,,,,,1.0,20.0,0.0,88.0,1439.0,14.0,,,,,,,,,,,,,,2.0,2.0,28.0,0,0,0,False
PittKy00,kyle-pitts-1,00-0036970,Kyle Pitts,TE,2021,1,4,ATL,florida,77.0,245.0,4.44,33.5,129.0,22.0,7.12,4.3,,,,,,,,,100.0,1492.0,18.0,,,,,,,,,,,,,,28.0,28.0,78.0,1,0,4,False
UzomC.00,cj-uzomah-1,00-0032134,C.J. Uzomah,TE,2015,5,157,CIN,auburn,,,,,,,,,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,29.0,435.0,7.0,,,,,,,,,,,,,,14.0,13.0,113.0,0,0,4,False
LewiKe00,kendrick-lewis-1,00-0027736,Kendrick Lewis,CB,2010,5,136,KAN,mississippi,72.0,198.0,4.73,31.5,116.0,16.0,6.88,4.33,,,,,,,,,6.0,64.0,0.0,,,,,,,,,,,,,,30.0,18.0,103.0,0,0,6,False
JameJe00,jesse-james-1,00-0032135,Jesse James,TE,2015,5,160,PIT,penn st.,79.0,261.0,4.83,37.5,121.0,26.0,7.53,4.5,,,,,,,,,78.0,1005.0,11.0,,,,,,,,,,,,,,12.0,10.0,104.0,0,0,4,False
BellKe02,kenny-bell-2,00-0032113,Kenny Bell,WR,2015,5,162,TAM,nebraska,73.0,197.0,4.42,41.5,129.0,7.0,6.66,4.15,,,,,,6.0,109.0,1.0,181.0,2689.0,21.0,,,,,,,,,,,,,,,,,0,0,0,False
CalaRa00,raymond-calais-1,00-0036435,Raymond Calais,RB,2020,7,245,TAM,louisiana,68.0,188.0,4.42,37.5,120.0,20.0,,,,,,,,236.0,1845.0,15.0,17.0,145.0,1.0,,,,,,,,,,,,,,0.0,,4.0,0,0,0,False
WillJo12,joe-williams-7,00-0033286,Joe Williams,RB,2017,4,121,SFO,utah,71.0,210.0,4.41,35.0,125.0,14.0,7.19,4.19,,,,,,314.0,1884.0,13.0,20.0,191.0,0.0,,,,,,,,,,,,,,,,,0,0,0,False
GedeBe00,ben-gedeon-1,00-0033944,Ben Gedeon,LB,2017,4,120,MIN,michigan,74.0,244.0,4.75,34.5,119.0,27.0,6.98,4.13,,,,,,1.0,-2.0,0.0,,,,,,,,,,,,,,,,,15.0,15.0,39.0,0,0,1,False
GrahGa00,garrett-graham-1,00-0027718,Garrett Graham,TE,2010,4,118,HOU,wisconsin,75.0,243.0,4.71,34.5,112.0,20.0,7.09,4.35,,,,,,,,,121.0,1492.0,16.0,,,,,,,,,,,,,,7.0,7.0,60.0,0,0,2,False
CollNi00,nico-collins-1,00-0036554,Nico Collins,WR,2021,3,89,HOU,michigan,76.0,215.0,4.43,37.5,125.0,14.0,6.78,4.29,,,,,,,,,78.0,1388.0,13.0,,,,,,,,,,,,,,33.0,33.0,66.0,2,0,1,False
EdwaMa01,mario-edwards-jr-1,00-0032265,Mario Edwards,DT,2015,2,35,OAK,florida st.,75.0,279.0,4.76,32.5,120.0,32.0,7.44,4.55,,,,,,1.0,4.0,0.0,,,,,,,,,,,,,,,,,25.0,10.0,141.0,0,0,2,False
PhilKy01,kyle-philips-4,00-0037273,Kyle Philips,WR,2022,5,163,TEN,ucla,71.0,189.0,4.58,33.5,124.0,,,,,,,,,5.0,47.0,0.0,163.0,1821.0,17.0,,,,,,,,,,,,,,3.0,3.0,13.0,0,0,0,False
MilnDa00,dax-milne-1,00-0036671,Dax Milne,WR,2021,7,258,WAS,byu,,,4.54,31.0,114.0,14.0,,4.19,,,,,,24.0,106.0,0.0,102.0,1549.0,11.0,,,,,,,,,,,,,,1.0,1.0,28.0,0,0,0,False
RossJo00,john-ross-1,00-0033460,John Ross,WR,2017,1,9,CIN,washington,71.0,188.0,4.22,37.0,133.0,,,,,,,,,20.0,195.0,2.0,114.0,1729.0,22.0,,,,,,,,,,,,,,7.0,5.0,38.0,0,0,1,False
RiceRa01,rashee-rice-1,00-0039067,Rashee Rice,WR,2023,2,55,KAN,southern methodist,73.0,204.0,4.51,41.0,128.0,,,,,,,,,1.0,0.0,0.0,233.0,3111.0,25.0,,,,,,,,,,,,,,16.0,16.0,28.0,0,0,0,False
EifeTy00,tyler-eifert-1,00-0030549,Tyler Eifert,TE,2013,1,21,CIN,notre dame,77.0,250.0,4.68,35.5,119.0,22.0,6.92,4.32,,,,,,,,,140.0,1840.0,11.0,,,,,,,,,,,,,,19.0,17.0,74.0,1,0,2,False
WillKy02,kyren-williams-1,00-0037840,Kyren Williams,RB,2022,5,164,LAR,notre dame,69.0,194.0,4.65,32.0,116.0,,,,,,,,,419.0,2153.0,27.0,78.0,675.0,4.0,,,,,,,,,,,,,,31.0,31.0,55.0,1,0,2,False
HankLe00,leonard-hankerson-1,00-0028017,Leonard Hankerson,WR,2011,3,79,WAS,miami,73.0,209.0,4.4,36.0,117.0,14.0,6.94,4.21,,,,,,,,,134.0,2160.0,22.0,,,,,,,,,,,,,,12.0,9.0,41.0,0,0,1,False
KuntZa00,zack-kuntz-1,00-0038406,Zack Kuntz,TE,2023,7,220,NYJ,old dominion,79.0,255.0,4.55,40.0,128.0,23.0,6.87,4.12,,,,,,,,,89.0,895.0,7.0,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False
PeopDo00,donovan-peoples-jones-1,00-0036233,Donovan Peoples-Jones,WR,2020,6,187,CLE,michigan,74.0,212.0,4.48,44.5,139.0,,,,,,,,,9.0,87.0,0.0,101.0,1296.0,14.0,,,,,,,,,,,,,,18.0,17.0,58.0,0,0,1,False
RobiAl03,alton-robinson-1,00-0036426,Alton Robinson,DE,2020,5,148,SEA,syracuse,75.0,264.0,4.69,35.5,119.0,25.0,7.32,4.32,,,,,,,,,3.0,28.0,0.0,,,,,,,,,,,,,,4.0,4.0,30.0,0,0,0,False
BryaTa00,taven-bryan-1,00-0034842,Taven Bryan,DT,2018,1,29,JAX,florida,76.0,291.0,4.98,35.0,119.0,30.0,7.12,4.48,,,,,,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,22.0,10.0,118.0,0,0,4,False
ThomDa05,darian-thompson-1,00-0033083,Darian Thompson,S,2016,3,71,NYG,boise st.,74.0,208.0,4.69,32.5,118.0,12.0,7.26,4.33,,,,,,,,,0.0,-14.0,0.0,,,,,,,,,,,,,,12.0,6.0,63.0,0,0,1,False
ProsC.00,cj-prosise-1,00-0032393,C.J. Prosise,RB,2016,3,90,SEA,notre dame,72.0,220.0,4.48,35.5,121.0,,,,,,,,,166.0,1158.0,12.0,62.0,896.0,3.0,,,,,,,,,,,,,,5.0,5.0,35.0,0,0,0,False
MichSo00,sony-michel-1,00-0034845,Sony Michel,RB,2018,1,31,NWE,georgia,71.0,214.0,4.54,,,22.0,,4.21,,,,,,591.0,3638.0,33.0,64.0,621.0,6.0,,,,,,,,,,,,,,21.0,15.0,65.0,0,0,2,False
WillSe00,seth-williams-1,00-0036657,Seth Williams,WR,2021,6,219,DEN,auburn,75.0,211.0,4.49,37.0,124.0,12.0,7.2,4.43,,,,,,,,,132.0,2108.0,17.0,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False
JoneVe00,velus-jones-jr-1,00-0037745,Velus Jones Jr.,WR,2022,3,71,CHI,tennessee,72.0,204.0,4.31,33.0,121.0,,,,,,,,,15.0,59.0,1.0,120.0,1434.0,11.0,,,,,,,,,,,,,,3.0,3.0,37.0,0,0,0,False
HyatJa00,jalin-hyatt-1,00-0038938,Jalin Hyatt,WR,2023,3,73,NYG,tennessee,72.0,176.0,4.4,40.0,135.0,,,,,,,,,3.0,13.0,0.0,108.0,1769.0,19.0,,,,,,,,,,,,,,3.0,3.0,41.0,0,0,0,False
PoweCo00,cornell-powell-1,00-0036647,Cornell Powell,WR,2021,5,181,KAN,clemson,72.0,204.0,4.53,36.5,128.0,16.0,7.03,4.21,,,,,,,,,93.0,1211.0,10.0,,,,,,,,,,,,,,0.0,0.0,3.0,0,0,0,False
BoydTa00,tajh-boyd-1,,Tajh Boyd,QB,2014,6,213,NYJ,clemson,73.0,222.0,4.84,30.5,106.0,,7.33,4.23,901.0,1402.0,11904.0,107.0,39.0,505.0,1165.0,26.0,,,,,,,,,,,,,,,,,,,,0,0,0,False
WoerCh00,charlie-woerner-1,00-0036429,Charlie Woerner,TE,2020,6,190,SFO,georgia,77.0,244.0,4.78,34.5,120.0,21.0,7.18,4.46,,,,,,,,,34.0,376.0,1.0,,,,,,,,,,,,,,0.0,0.0,98.0,0,0,0,False
GrayDa02,danny-gray-1,00-0037828,Danny Gray,WR,2022,3,105,SFO,southern methodist,72.0,186.0,4.33,34.0,126.0,,,,,,,,,6.0,70.0,2.0,82.0,1251.0,13.0,,,,,,,,,,,,,,0.0,0.0,13.0,0,0,0,False
JoneDa03,datone-jones-1,00-0030576,Datone Jones,DE,2013,1,26,GNB,ucla,76.0,283.0,4.8,31.5,112.0,29.0,7.32,4.32,,,,,,,,,1.0,7.0,1.0,,,,,,,,,,,,,,10.0,9.0,68.0,0,0,0,False
BullJo00,jonathan-bullard-1,00-0033093,Jonathan Bullard,DT,2016,3,72,CHI,florida,75.0,285.0,4.93,32.0,116.0,23.0,7.31,4.56,,,,,,2.0,14.0,0.0,,,,,,,,,,,,,,,,,28.0,6.0,131.0,0,0,3,False
KneeMa00,marshawn-kneeland-1,00-0039900,Marshawn Kneeland,DT,2024,2,56,DAL,western michigan,75.0,267.0,4.75,35.5,119.0,21.0,7.02,4.18,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,2.0,18.0,0,0,0,False
AlexJa00,jaire-alexander-1,00-0034728,Jaire Alexander,CB,2018,1,18,GNB,louisville,71.0,192.0,4.38,35.0,127.0,14.0,6.71,3.98,,,,,,,,,1.0,13.0,0.0,,,,,,,,,,,,,,34.0,34.0,80.0,2,0,5,False
TurnDJ01,dj-turner-3,00-0038549,DJ Turner,CB,2023,2,60,CIN,michigan,71.0,178.0,4.26,38.5,131.0,,,,,,,,,19.0,94.0,0.0,68.0,928.0,4.0,,,,,,,,,,,,,,12.0,12.0,45.0,0,0,2,False
RobiKe03,keilan-robinson-1,00-0039385,Keilan Robinson,RB,2024,5,167,JAX,texas,68.0,191.0,4.42,33.0,125.0,,,,,,,,,121.0,796.0,8.0,35.0,334.0,3.0,,,,,,,,,,,,,,0.0,0.0,6.0,0,0,0,False
HoopAu00,austin-hooper-1,00-0032392,Austin Hooper,TE,2016,3,81,ATL,stanford,76.0,254.0,4.72,33.0,117.0,19.0,7.0,4.32,,,,,,,,,74.0,937.0,8.0,,,,,,,,,,,,,,33.0,18.0,155.0,2,0,5,False
ChanTy01,ty-chandler-1,00-0037276,Ty Chandler,RB,2022,5,169,MIN,north carolina,71.0,204.0,4.38,31.0,121.0,,,,,,,,,603.0,3138.0,26.0,73.0,681.0,4.0,,,,,,,,,,,,,,6.0,6.0,40.0,0,0,0,False
BrowTr03,tre-brown-2,00-0036885,Tre Brown,CB,2021,4,137,SEA,oklahoma,69.0,185.0,4.42,38.0,123.0,13.0,7.11,4.27,,,,,,,,,1.0,9.0,0.0,,,,,,,,,,,,,,6.0,6.0,49.0,0,0,0,False
HendCa01,carlos-henderson-1,00-0033919,Carlos Henderson,WR,2017,3,82,DEN,louisiana tech,71.0,199.0,4.46,36.0,131.0,13.0,7.18,4.35,,,,,,32.0,257.0,3.0,147.0,2878.0,28.0,,,,,,,,,,,,,,,,,0,0,0,False
WilsDo01,donovan-wilson-2,00-0035301,Donovan Wilson,S,2019,6,213,DAL,texas a&m,72.0,199.0,,36.0,127.0,18.0,,,,,,,,194.0,757.0,12.0,10.0,60.0,1.0,,,,,,,,,,,,,,23.0,23.0,98.0,0,0,4,False
SmitCh03,chris-smith-14,00-0031264,Chris Smith,DE,2014,5,159,JAX,arkansas,73.0,266.0,4.66,37.0,121.0,28.0,7.55,4.46,,,,,,42.0,182.0,1.0,,,,,,,,,,,,,,,,,8.0,3.0,72.0,0,0,0,False
VandLe00,leighton-vander-esch-1,00-0034674,Leighton Vander Esch,LB,2018,1,19,DAL,boise st.,76.0,256.0,4.65,39.5,124.0,20.0,6.88,4.15,,,,,,1.0,10.0,0.0,,,,,,,,,,,,,,,,,35.0,35.0,71.0,1,0,5,False
MurrAa00,aaron-murray-1,00-0031287,Aaron Murray,QB,2014,5,163,KAN,georgia,72.0,207.0,4.84,,,,,,921.0,1478.0,13166.0,121.0,41.0,286.0,388.0,16.0,1.0,-3.0,0.0,,,,,,,,,,,,,,,,,0,0,0,False
EpenAJ00,aj-epenesa-1,00-0036192,A.J. Epenesa,DE,2020,2,54,BUF,iowa,77.0,275.0,5.04,32.5,117.0,17.0,7.34,4.46,,,,,,,,,1.0,15.0,0.0,,,,,,,,,,,,,,18.0,18.0,91.0,0,0,1,False
MillKo00,kolton-miller-1,00-0034759,Kolton Miller,T,2018,1,15,OAK,ucla,81.0,309.0,4.95,31.5,121.0,24.0,7.34,4.49,,,,,,1.0,-3.0,0.0,,,,,,,,,,,,,,,,,42.0,42.0,113.0,0,0,7,False
CarrRy00,ryan-carrethers-1,00-0030994,Ryan Carrethers,DT,2014,5,165,SDG,arkansas st.,73.0,337.0,5.47,26.0,88.0,32.0,7.89,4.6,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,3.0,3.0,24.0,0,0,0,False
