pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,is_QB,is_WR,is_TE,dominator_rating,yards_per_reception,rec_td_rate,rec_yards_flag,completion_pct,yards_per_attempt,td_int_ratio,pass_yards_flag
WaltAn00,andrew-walter-1,00-0023504,Andrew Walter,QB,2005,3,69,OAK,arizona st.,78.0,233.0,4.86,,,,,,,,,,,,,,,,,1.0,1.0,15.0,0,0,1,False,skill_pass,False,True,False,True,54.83,0,0,True,83.52968423182983,,,26.92291255752794,1.5636213343937997,0.521309328443078,1.2673021991344788,,,,,,-1.1323222750170165,,,-0.5662833006462041,1,0,0,,,,True,,,,True
WinfJu00,juwann-winfree-1,00-0035593,Juwann Winfree,WR,2019,6,187,DEN,colorado,,,,,,,,,,,,,,,,,112128.0,158325324.0,222.0,1.0,0.0,23.0,0,0,0,False,skill_pass,False,True,True,False,8.41,0,1,True,,,,,,,,,,,,,,,,,0,1,0,1.0,1412.0052440068494,0.0019798801369863015,False,,,,True
JenkMi00,michael-jenkins-1,00-0022781,Michael Jenkins,WR,2004,1,29,ATL,ohio st.,76.0,218.0,4.4,,,,,,,,,,,,,,,,,39.0,33.0,130.0,0,0,6,False,skill_pass,False,True,False,True,79.77,1,0,True,116.32572911686357,,,26.532894736842106,0.7677734733284143,-0.07148253639375332,-1.0952697355895364,,,,,,1.5191362077865203,,,-0.7561532899484584,0,1,0,,,,True,,,,True
JoneDa02,daryl-jones-1,00-0021330,Daryl Jones,WR,2002,7,226,NYG,miami,69.0,180.0,4.35,,,,,,,,,,,,,,,,,1.0,1.0,15.0,0,0,0,False,skill_pass,False,True,False,True,1.99,0,1,True,100.54152608526333,,,26.578449905482042,-2.0176940404004347,-1.573221927313726,-1.3520710328421504,,,,,,0.24303236144960214,,,-0.7339759459309029,0,1,0,,,,True,,,,True
MillHe00,heath-miller-1,00-0023465,Heath Miller,TE,2005,1,30,PIT,virginia,77.0,256.0,4.79,,,,,,,,,,,,,,,,,45.0,45.0,168.0,2,0,11,False,skill_pass,False,True,False,True,79.09,1,0,True,97.25857615910046,,,30.353853938269523,1.165697403861107,1.4302568545262193,0.9077803829808229,,,,,,-0.02238395508666655,,,1.1039808993653282,0,0,1,,,,True,,,,True
GermRe00,reggie-germany-1,00-0020320,Reggie Germany,WR,2001,7,214,BUF,ohio st.,73.0,183.0,4.39,,,,,,,,,,,,,,,,,2.0,2.0,16.0,0,0,0,False,skill_pass,False,True,False,True,3.5,0,1,True,98.54237030230856,,,24.14130230812535,-0.4259983182696639,-1.4546635543463597,-1.1466299950400618,,,,,,0.08140681856043168,,,-1.920437598950793,0,1,0,,,,True,,,,True
TaylCh04,chris-taylor-2,,Chris Taylor,WR,2001,7,218,PIT,texas a&m,71.0,183.0,4.4,35.5,115.0,,6.81,3.93,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True,2.95,0,1,True,97.64957994672493,75.25,5.37,25.52053164054751,-1.2218461793350492,-1.4546635543463597,-1.0952697355895364,0.31970187482527923,-0.3985148284693608,,-0.9404211978253741,-2.0065501917039503,0.00922748809617648,-0.17972356415958146,-1.5420349621130587,-1.248995821926725,0,1,0,,,,True,,,,True
ReedJo01,josh-reed-1,00-0021166,Josh Reed,WR,2002,2,36,BUF,louisiana state,70.0,210.0,4.54,,,,,,,,,,,,,,,,,27.0,27.0,115.0,0,0,3,False,skill_pass,False,True,False,True,75.07,0,0,True,98.86120028371501,,,30.12857142857143,-1.619770109867742,-0.38763819764006335,-0.37622610328222894,,,,,,0.10718323342190811,,,0.9943079935705503,0,1,0,,,,True,,,,True
ShocJe00,jeremy-shockey-1,00-0021148,Jeremy Shockey,TE,2002,1,14,NYG,miami,77.0,255.0,4.64,,,,,,,,,,,,,,,,,48.0,35.0,136.0,4,1,10,False,skill_pass,False,True,False,True,90.32,1,0,True,110.02674215587584,,,30.235284196323157,1.165697403861107,1.3907373968704306,0.13737649122298995,,,,,,1.009882653910534,,,1.046258317368076,0,0,1,,,,True,,,,True
DurhKr00,kris-durham-1,00-0028045,Kris Durham,WR,2011,4,107,SEA,georgia,,,,,,,,,,,,,,,,,8111332.0,81169199659.0,13.0,5.0,0.0,27.0,0,0,1,False,skill_pass,False,True,True,False,35.45,0,0,True,,,,,,,,,,,,,,,,,0,1,0,1.0,10006.889085417783,1.6026960800026433e-06,False,,,,True
MartDa00,david-martin-2,00-0020332,David Martin,TE,2001,6,198,GNB,tennessee,76.0,242.0,4.76,,,,,,,,,,,,,,,,,12.0,6.0,120.0,0,0,4,False,skill_pass,False,True,False,True,6.15,0,1,True,94.27956081305567,,,29.45394736842105,0.7677734733284143,0.8769844473451768,0.7536996046292553,,,,,,-0.2632281037442661,,,0.665884890086325,0,0,1,,,,True,,,,True
KinnEr00,erron-kinney-1,00-0019659,Erron Kinney,TE,2000,3,68,TEN,florida,78.0,272.0,4.9,,,,,,,,,,,,,,,,,15.0,15.0,83.0,0,0,6,False,skill_pass,False,True,False,True,55.39,0,0,True,94.36578990324207,,,31.4293228139382,1.5636213343937997,2.0625681770188393,1.4727432369365674,,,,,,-0.25625674931904036,,,1.627544831800623,0,0,1,,,,True,,,,True
GreeMa02,marcus-green-6,00-0035296,Marcus Green,WR,2019,6,203,ATL,la-monroe,,,,,,,,,,,,,,3141520.0,5119184193.0,1.0,63365550.0,698344847855.0,7458.0,,,,0,0,0,False,skill_pass,True,True,True,False,5.24,0,1,True,,,,,,,,,,,,,,,,,0,1,0,0.9927228913494035,11020.891444246914,0.00011769802361062123,False,,,,True
CampJa00,jason-campbell-1,00-0023460,Jason Campbell,QB,2005,1,25,WAS,auburn,77.0,230.0,4.71,,,,,,,,,,,,,,,,,48.0,34.0,90.0,0,0,5,False,skill_pass,False,True,False,True,82.52,1,0,True,93.47042193980857,,,27.271040647664023,1.165697403861107,0.4027509554757117,0.4968983073766459,,,,,,-0.3286444713812106,,,-0.3968062325632148,1,0,0,,,,True,,,,True
WhitRo00,roddy-white-1,00-0023462,Roddy White,WR,2005,1,27,ATL,ala-birmingham,73.0,207.0,4.46,,,,,,,,,,,,,,,,,88.0,88.0,171.0,4,1,10,False,skill_pass,False,True,False,True,81.14,1,0,True,104.631127738828,,,27.307374741977856,-0.4259983182696639,-0.5061965706074296,-0.7871081788864059,,,,,,0.573663967597322,,,-0.37911792774026243,0,1,0,,,,True,,,,True
EdwaBr00,braylon-edwards-1,00-0023438,Braylon Edwards,WR,2005,1,3,CLE,michigan,75.0,211.0,4.45,,,,,,,,,,,,,,,,,41.0,27.0,112.0,1,0,5,False,skill_pass,False,True,False,True,98.48,1,0,True,107.61490014358905,,,26.37031111111111,0.3698495427957216,-0.3481187399842746,-0.8384684383369269,,,,,,0.8148927096938758,,,-0.8353028816875805,0,1,0,,,,True,,,,True
WillRo04,roy-williams-3,00-0022909,Roy Williams,WR,2004,1,7,DET,texas,74.0,212.0,4.48,,,,,,,,,,,,,,,,,42.0,30.0,115.0,1,0,7,False,skill_pass,False,True,False,True,95.47,1,0,True,105.25768173580015,,,27.216216216216218,-0.028074387736971164,-0.3085992823284858,-0.6843876599853594,,,,,,0.6243189144370972,,,-0.4234960750791086,0,1,0,,,,True,,,,True
WillRe00,reggie-williams-1,00-0022889,Reggie Williams,WR,2004,1,9,JAX,washington,76.0,229.0,4.56,,,,,,,,,,,,,,,,,23.0,23.0,79.0,0,0,3,False,skill_pass,False,True,False,True,93.99,1,0,True,105.92686212326053,,,27.87171052631579,0.7677734733284143,0.363231497819923,-0.273505584381187,,,,,,0.6784200727041202,,,-0.1043857907658485,0,1,0,,,,True,,,,True
RoetBe00,ben-roethlisberger-1,00-0022924,Ben Roethlisberger,QB,2004,1,11,PIT,miami (oh),77.0,241.0,4.75,,,,,,,,,,,,,,,,,131.0,131.0,249.0,6,0,17,False,skill_pass,False,True,False,True,92.51,1,0,True,94.68312858250013,,,28.575307809074044,1.165697403861107,0.837464989689388,0.7023393451787344,,,,,,-0.23060090160965943,,,0.23814216940655403,1,0,0,,,,True,,,,True
WillLu00,luke-willson-1,00-0030089,Luke Willson,TE,2013,5,158,SEA,rice,,,,,,,,,,,,,,,,,733299.0,122425313126.0,1332.0,12.0,11.0,102.0,0,0,2,False,skill_pass,False,True,True,False,16.06,0,1,True,,,,,,,,,,,,,,,,,0,0,1,1.0,166951.42517036025,0.001816448679188162,False,,,,True
KonzJa00,jameson-konz-1,00-0027836,Jameson Konz,TE,2010,7,245,SEA,kent st.,,,,,,,,,,,,,,,,,221.0,12298.0,2.0,0.0,0.0,1.0,0,0,0,False,skill_pass,False,True,True,False,0.47,0,1,True,,,,,,,,,,,,,,,,,0,0,1,1.0,55.64705882352941,0.00904977375565611,False,,,,True
StevJe00,jerramy-stevens-1,00-0021159,Jerramy Stevens,TE,2002,1,28,SEA,washington,79.0,265.0,4.77,,,,,,,,,,,,,,,,,18.0,13.0,121.0,0,0,2,False,skill_pass,False,True,False,True,80.45,1,0,True,102.37698924338389,,,29.850184265342094,1.9615452649264924,1.785931973428318,0.8050598640797764,,,,,,0.39142386345943736,,,0.8587824742204577,0,0,1,,,,True,,,,True
KingAn00,andre-king-1,00-0020415,Andre King,WR,2001,7,245,CLE,miami,72.0,199.0,4.61,,,,,,,,,,,,,,,,,2.0,2.0,42.0,0,0,0,False,skill_pass,False,True,False,True,0.47,0,1,True,88.12099058929013,,,26.98630401234568,-0.8239222488023566,-0.8223522318537396,-0.01670428712857299,,,,,,-0.7611294000434466,,,-0.5354228265608573,0,1,0,,,,True,,,,True
SwaiGe00,geoff-swaim-1,00-0032141,Geoff Swaim,TE,2015,7,246,DAL,texas,,,,,,,,,,,,,,,,,310.0,1470.0,1.0,6.0,3.0,108.0,0,0,3,False,skill_pass,False,True,True,False,0.42,0,1,True,,,,,,,,,,,,,,,,,0,0,1,1.0,4.741935483870968,0.0032258064516129032,False,,,,True
AndeRo01,rory-anderson-1,00-0032072,Rory Anderson,TE,2015,7,254,SFO,south carolina,77.0,244.0,4.73,,,,,,,,,,,,,,8141722.0,188271235260.0,3501.0,,,,0,0,0,False,skill_pass,True,True,False,False,0.12,0,1,True,97.49340959539744,,,28.93101703491314,1.165697403861107,0.9560233626567542,0.5996188262776925,,,,,,-0.003398400307173105,,,0.41130991539830886,0,0,1,1.0,23124.252493514272,0.00043000731294927537,False,,,,True
StalDo00,donte-stallworth-1,00-0021147,Donte' Stallworth,WR,2002,1,13,NOR,tennessee,72.0,197.0,4.22,,,,,,,,,,,,,,,,,39.0,22.0,115.0,0,0,4,False,skill_pass,False,True,False,True,91.05,1,0,True,124.23570189885446,,,26.71508487654321,-0.8239222488023566,-0.9013911471653171,-2.019754405698937,,,,,,2.1586329673828493,,,-0.6674587789766397,0,1,0,,,,True,,,,True
JackDa00,darrell-jackson-1,00-0019663,Darrell Jackson,WR,2000,3,80,SEA,florida,72.0,197.0,4.56,,,,,,,,,,,,,,,,,55.0,51.0,123.0,0,0,7,False,skill_pass,False,True,False,True,48.79,0,0,True,91.12485518900579,,,26.71508487654321,-0.8239222488023566,-0.9013911471653171,-0.273505584381187,,,,,,-0.5182762663186563,,,-0.6674587789766397,0,1,0,,,,True,,,,True
GrifRy00,ryan-griffin-1,00-0030108,Ryan Griffin,TE,2013,6,201,HOU,connecticut,,,,,,,,,,,,,,,,,23313329.0,272245499484.0,136.0,14.0,10.0,134.0,0,0,5,False,skill_pass,False,True,True,False,5.6,0,1,True,,,,,,,,,,,,,,,,,0,0,1,1.0,11677.675868770179,5.833572717135335e-06,False,,,,True
WarrPe00,peter-warrick-1,00-0019455,Peter Warrick,WR,2000,1,4,CIN,florida st.,71.0,194.0,4.58,,,,,,,,,,,,,,,,,27.0,25.0,79.0,0,0,4,False,skill_pass,False,True,False,True,97.72,1,0,True,88.17994296318383,,,27.054552668121403,-1.2218461793350492,-1.0199495201326834,-0.1707850654801405,,,,,,-0.7563632835074494,,,-0.5021977510521466,0,1,0,,,,True,,,,True
FranBu00,bubba-franks-1,00-0019644,Bubba Franks,TE,2000,1,14,GNB,miami,78.0,265.0,4.85,,,,,,,,,,,,,,,,,20.0,19.0,122.0,3,0,6,False,skill_pass,False,True,False,True,90.32,1,0,True,95.78751690076419,,,30.620479947403023,1.5636213343937997,1.785931973428318,1.2159419396839533,,,,,,-0.14131453232228694,,,1.2337808080281147,0,0,1,,,,True,,,,True
CartDr00,drew-carter-1,00-0022879,Drew Carter,WR,2004,5,163,CAR,ohio st.,76.0,204.0,4.36,,,,,,,,,,,,,,,,,8.0,8.0,33.0,0,0,0,False,skill_pass,False,True,False,True,14.57,0,1,True,112.90526801351567,,,24.82894736842105,0.7677734733284143,-0.6247549435747959,-1.3007107733916248,,,,,,1.2426025391882676,,,-1.5856755616354172,0,1,0,,,,True,,,,True
GinnTe00,ted-ginn-jr-1,00-0025396,Ted Ginn Jr.,WR,2007,1,9,MIA,ohio st.,71.0,178.0,4.38,,,,,,,,,,,,,,,,,52.0,15.0,193.0,0,0,7,False,skill_pass,False,True,False,True,93.99,1,0,True,96.72830018756845,,,24.82324935528665,-1.2218461793350492,-1.6522608426253034,-1.197990254490583,,,,,,-0.06525512226167693,,,-1.5884494905060793,0,1,0,,,,True,,,,True
JarrDw00,dwayne-jarrett-1,00-0025432,Dwayne Jarrett,WR,2007,2,45,CAR,southern california,76.0,219.0,4.62,,,,,,,,,,,,,,,,,4.0,4.0,32.0,0,0,0,False,skill_pass,False,True,False,True,69.23,0,0,True,96.14046277332392,,,26.654605263157894,0.7677734733284143,-0.03196307873796456,0.03465597232194799,,,,,,-0.11277995350189855,,,-0.6969016991136767,0,1,0,,,,True,,,,True
BonnAl00,,00-0030105,Alan Bonner,WR,2013,6,195,HOU,jacksonville st.,70.0,193.0,4.59,33.0,117.0,14.0,,4.15,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True,6.74,0,1,True,86.96341032067905,75.0,,27.689591836734692,-1.619770109867742,-1.0594689777884723,-0.11942480602961951,-0.37514566843236774,-0.12299840384856776,-0.712828513745783,,-0.6534347456421347,-0.8547161734941533,-0.22898654332707685,,-0.1930455181129168,0,1,0,,,,True,,,,True
WebbJe00,jeff-webb-2,00-0024404,Jeff Webb,WR,2006,6,190,KAN,san diego st.,75.0,215.0,,,,,,,,,,,,,,,,,,2.0,2.0,31.0,0,0,0,False,skill_pass,False,True,False,True,7.76,0,1,True,,,,26.87022222222222,0.3698495427957216,-0.1900409093611196,,,,,,,,,,-0.5919342141948128,0,1,0,,,,True,,,,True
SmitTr04,,00-0034278,Tremon Smith,WR,2018,6,196,KAN,central arkansas,,,,,,,,,,,,,,1.0,4.0,0.0,,,,8.0,1.0,117.0,0,0,0,False,skill_pass,False,True,True,True,6.54,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True
FounDa00,,00-0034395,Daurice Fountain,WR,2018,5,159,IND,northern iowa,,,,,,,,,,,,,,,,,123.0,-31730.0,0.0,0.0,0.0,8.0,0,0,0,False,skill_pass,False,True,True,False,15.76,0,1,True,,,,,,,,,,,,,,,,,0,1,0,1.0,-257.9674796747967,0.0,False,,,,True
ThorCr00,craphonso-thorpe-1,00-0023551,Craphonso Thorpe,WR,2005,4,116,KAN,florida st.,73.0,188.0,4.38,,,,,,,,,,,,,,,,,1.0,,5.0,0,0,0,False,skill_pass,False,True,False,True,31.48,0,0,True,102.16247435540937,,,24.800900731844624,-0.4259983182696639,-1.257066266067416,-1.197990254490583,,,,,,0.3740810002757356,,,-1.599329334115265,0,1,0,,,,True,,,,True
MaucMa00,matt-mauck-1,00-0022768,Matt Mauck,QB,2004,7,225,DEN,louisiana state,74.0,228.0,4.79,,,,,,,,,,,,,,,,,1.0,,2.0,0,0,0,False,skill_pass,False,True,False,True,2.1,0,1,True,86.62091939169885,,,29.27027027027027,-0.028074387736971164,0.32371204016413424,0.9077803829808229,,,,,,-0.8824055025614583,,,0.5764664922304739,1,0,0,,,,True,,,,True
EdwaAr00,,00-0027692,Armanti Edwards,WR,2010,3,89,CAR,appalachian st.,71.0,187.0,4.41,,,,,,,,,,,,,,,,,1.0,1.0,41.0,0,0,0,False,skill_pass,False,True,False,True,44.11,0,0,True,98.8820005463785,,,26.0783574687562,-1.2218461793350492,-1.2965857237232046,-1.0439094761390153,,,,,,0.10886487012770628,,,-0.9774328870632417,0,1,0,,,,True,,,,True
MannEl00,eli-manning-1,00-0022803,Eli Manning,QB,2004,1,1,SDG,mississippi,77.0,221.0,4.9,,,,,,,,,,,,,,,,,121.0,,236.0,4,0,14,False,skill_pass,False,True,False,True,100.0,1,0,True,76.67220429638418,,,26.203912970146735,1.165697403861107,0.047075836573612945,1.4727432369365674,,,,,,-1.6867282532144001,,,-0.9163094705384793,1,0,0,,,,True,,,,True
RivePh00,philip-rivers-1,00-0022942,Philip Rivers,QB,2004,1,4,NYG,north carolina st.,77.0,229.0,5.08,,,,,,,,,,,,,,,,,150.0,,247.0,8,0,15,False,skill_pass,False,True,False,True,97.72,1,0,True,68.77183758707525,,,27.15247090571766,1.165697403861107,0.363231497819923,2.3972279070459632,,,,,,-2.325448391636185,,,-0.4545288145604653,1,0,0,,,,True,,,,True
WillCh05,,00-0033933,Chad Williams,WR,2017,3,98,ARI,grambling st.,,,,,,,,,,,,,,,,,24213.0,42367152.0,0.0,1.0,1.0,17.0,0,0,1,False,skill_pass,False,True,True,False,39.66,0,0,True,,,,,,,,,,,,,,,,,0,1,0,1.0,1749.7688018832857,0.0,False,,,,True
ColeB.00,,00-0029219,B.J. Coleman,QB,2012,7,243,GNB,chattanooga,75.0,233.0,4.94,,109.0,,7.07,4.38,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,False,True,0.58,0,1,True,78.24887836425606,,5.725,29.119822222222222,0.3698495427957216,0.521309328443078,1.6781842747386557,,-1.22506410233174,,0.18518464669189638,0.7611859479679413,-1.5592590462862503,,0.47462465015967414,0.503224789522643,1,0,0,,,,True,,,,True
SuthVi00,vinny-sutherland-1,00-0020273,Vinny Sutherland,WR,2001,5,136,ATL,purdue,69.0,192.0,4.48,,,,,,,,,,,,,,,,,0.0,,16.0,0,0,0,False,skill_pass,False,True,False,True,23.5,0,1,True,95.32771176072467,,,28.35034656584751,-2.0176940404004347,-1.098988435444261,-0.6843876599853594,,,,,,-0.1784883513991967,,,0.12862566380244148,0,1,0,,,,True,,,,True
WillMi06,michael-williams-3,00-0030110,Michael Williams,TE,2013,7,211,DET,alabama,,,,,,,,,,,,,,,,,381624.0,29100191183.0,124.0,0.0,,15.0,0,0,1,False,skill_pass,False,True,True,False,3.94,0,1,True,,,,,,,,,,,,,,,,,0,0,1,1.0,76253.5668170765,0.00032492715342850555,False,,,,True
RambKe00,ken-yon-rambo-1,00-0020425,Ken-Yon Rambo,WR,2001,7,229,OAK,ohio st.,73.0,196.0,4.34,,,,,,,,,,,,,,,,,1.0,,29.0,0,0,0,False,skill_pass,False,True,False,True,1.68,0,1,True,110.49106227853035,,,25.85625820979546,-0.4259983182696639,-0.9409106048211059,-1.4034312922926713,,,,,,1.0474214953246248,,,-1.0855561103784215,0,1,0,,,,True,,,,True
O'ShJa00,,00-0031951,James O'Shaughnessy,TE,2015,5,173,KAN,illinois st.,,,,,,,,,,,,,,,,,15.0,757.0,0.0,7.0,1.0,80.0,0,0,3,False,skill_pass,False,True,True,False,11.8,0,1,True,,,,,,,,,,,,,,,,,0,0,1,1.0,50.46666666666667,0.0,False,,,,True
DeboAn00,andre-debose-1,00-0032121,Andre Debose,WR,2015,7,221,OAK,florida,,,,,,,,,,,,,,1132.0,94930.0,0.0,101631.0,,400.0,,,,0,0,0,False,skill_pass,True,True,True,False,2.57,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,0.003935806988025307,True,,,,True
FarmDa00,danny-farmer-1,00-0019543,Danny Farmer,WR,2000,4,103,PIT,ucla,75.0,217.0,4.58,,,,,,,,,,,,,,,,,5.0,,33.0,0,0,0,False,skill_pass,False,True,False,True,37.29,0,0,True,98.63426609799428,,,27.120177777777776,0.3698495427957216,-0.11100199404954207,-0.1707850654801405,,,,,,0.088836308544942,,,-0.4702498804484291,0,1,0,,,,True,,,,True
JohnCh08,,00-0030113,Charles Johnson,WR,2013,7,216,GNB,grand valley st.,,,,,,,,,,,,,,,,,232645.0,374422574.0,325.0,7.0,,39.0,0,0,0,False,skill_pass,False,True,True,False,3.22,0,1,True,,,,,,,,,,,,,,,,,0,1,0,1.0,1609.4159513421737,0.0013969782286316062,False,,,,True
PoweWa00,,00-0031268,Walt Powell,WR,2014,6,196,ARI,murray st.,,,,,,,,,,,,,,,,,197.0,36252.0,1.0,1.0,,15.0,0,0,0,False,skill_pass,False,True,True,False,6.54,0,1,True,,,,,,,,,,,,,,,,,0,1,0,1.0,184.0203045685279,0.005076142131979695,False,,,,True
HousTJ00,tj-houshmandzadeh-1,00-0020438,T.J. Houshmandzadeh,WR,2001,7,204,CIN,oregon st.,,,,,,,,,,,,,,,,,,,,56.0,48.0,146.0,1,0,6,False,skill_pass,False,True,True,True,5.07,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True
BolsTe00,ted-bolser-1,00-0031088,Ted Bolser,TE,2014,7,217,WAS,indiana,,,,,,,,,,,,,,,,,27144135.0,407165445320.0,5136.0,,,,0,0,0,False,skill_pass,True,True,True,False,3.08,0,1,True,,,,,,,,,,,,,,,,,0,0,1,1.0,15000.12600585725,0.00018921214472297608,False,,,,True
FeelA.00,aj-feeley-1,00-0020305,A.J. Feeley,QB,2001,5,155,PHI,oregon,,,,,,,,,,,,,,,,,,,,7.0,6.0,28.0,0,0,1,False,skill_pass,False,True,True,True,16.99,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True
SimmSa20,sam-simmons-1,00-0021283,Sam Simmons,WR,2002,5,170,MIA,northwestern,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,0,0,0,False,skill_pass,False,True,True,True,12.6,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True
SandDa00,darnell-sanders-1,00-0021241,Darnell Sanders,TE,2002,4,122,CLE,ohio st.,,,,,,,,,,,,,,,,,,,,1.0,1.0,28.0,0,0,1,False,skill_pass,False,True,True,True,28.96,0,0,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True
PutzJe00,jeb-putzier-1,00-0021100,Jeb Putzier,TE,2002,6,191,DEN,boise st.,,,,,,,,,,,,,,,,,,,,12.0,11.0,69.0,0,0,1,False,skill_pass,False,True,True,True,7.55,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True
GilmJo00,john-gilmore-1,00-0021304,John Gilmore,TE,2002,6,196,NOR,penn st.,,,,,,,,,,,,,,,,,,,,3.0,0.0,145.0,0,0,2,False,skill_pass,False,True,True,True,6.54,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True
NallCr00,craig-nall-1,00-0021277,Craig Nall,QB,2002,5,164,GNB,louisiana state,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,0,0,0,False,skill_pass,False,True,True,True,14.28,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True
HillDa20,darrell-hill-1,00-0021329,Darrell Hill,WR,2002,7,225,TEN,northern illinois,,,,,,,,,,,,,,,,,,,,0.0,0.0,33.0,0,0,0,False,skill_pass,False,True,True,True,2.1,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True
ThomTa00,taylor-thompson-1,00-0029590,Taylor Thompson,TE,2012,5,145,TEN,southern methodist,,,,,,,,,,,,,,,,,,,,0.0,0.0,35.0,0,0,0,False,skill_pass,False,True,True,True,20.28,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True
MurpMa00,matt-murphy-1,00-0021352,Matt Murphy,TE,2002,7,252,DET,maryland,,,,,,,,,,,,,,,,,,,,0.0,0.0,28.0,0,0,0,False,skill_pass,False,True,True,True,0.18,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True
St.PBr20,brian-st-pierre-1,00-0022101,Brian St. Pierre,QB,2003,5,163,PIT,boston col.,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0,0,0,False,skill_pass,False,True,True,True,14.57,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True
PondWi00,willie-ponder-1,00-0021923,Willie Ponder,WR,2003,6,199,NYG,se missouri st.,,,,,,,,,,,,,,,,,,,,2.0,2.0,38.0,0,0,0,False,skill_pass,False,True,True,True,5.97,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True
BollBr00,brooks-bollinger-1,00-0022026,Brooks Bollinger,QB,2003,6,200,NYJ,wisconsin,,,,,,,,,,,,,,,,,,,,6.0,5.0,21.0,0,0,1,False,skill_pass,False,True,True,True,5.78,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True
HamdGi00,gibran-hamdan-1,00-0022112,Gibran Hamdan,QB,2003,7,232,WAS,indiana,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_pass,False,True,True,True,1.4,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True
WallTa00,taco-wallace-1,00-0021948,Taco Wallace,WR,2003,7,224,SEA,kansas st.,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0,0,0,False,skill_pass,False,True,True,True,2.22,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True
JoneMa01,mark-jones-1,00-0022882,Mark Jones,WR,2004,7,206,TAM,tennessee,,,,,,,,,,,,,,,,,,,,0.0,0.0,62.0,0,0,0,False,skill_pass,False,True,True,True,4.73,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True
SorgJi00,jim-sorgi-1,00-0022744,Jim Sorgi,QB,2004,6,193,IND,wisconsin,,,,,,,,,,,,,,,,,,,,5.0,5.0,16.0,0,0,0,False,skill_pass,False,True,True,True,7.14,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True
KranMa00,matt-kranchick-1,00-0022219,Matt Kranchick,TE,2004,6,194,PIT,penn st.,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,0,0,0,False,skill_pass,False,True,True,True,6.94,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True
OConJa00,jake-oconnell-1,00-0027154,Jake O'Connell,TE,2009,7,237,KAN,miami (oh),,,,,,,,,,,,,,,,,,,,0.0,0.0,35.0,0,0,0,False,skill_pass,False,True,True,True,0.98,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True
YancDe00,deangelo-yancey-1,00-0033291,DeAngelo Yancey,WR,2017,5,175,GNB,purdue,,,,,,,,,,,,,,,,,32124849.0,546147700951.0,23510.0,,,,0,0,0,False,skill_pass,True,True,True,False,11.28,0,1,True,,,,,,,,,,,,,,,,,0,1,0,1.0,17000.786554701004,0.0007318322336705769,False,,,,True
